"invoice_id","customer_id","invoice_date","due_date","currency_code","amount","status"
"797","1057","2026-07-13","2026-01-13","JPY","22481.97","OPEN"
"798","1015","2026-05-06","2026-02-04","USD","21914.29","OVERDUE"
"799","1032","2026-05-16","2026-07-15","CHF","24369.07","OVERDUE"
"800","1062","2026-05-21","2026-02-10","JPY","20326.69","OVERDUE"
"801","1191","2026-04-17","2026-03-21","GBP","2997.99","PAID"
"802","1022","2026-01-08","2026-05-17","USD","275.45","OPEN"
"803","1174","2026-05-25","2026-05-31","JPY","23073.29","PAID"
"804","1022","2026-02-01","2026-01-20","JPY","681.16","OPEN"
"805","1050","2026-07-04","2026-07-02","EUR","13850.58","OVERDUE"
"806","1018","2026-06-17","2026-02-21","USD","10567.64","OVERDUE"
"807","1122","2026-02-28","2026-05-03","CHF","9142.27","OVERDUE"
"808","1197","2026-04-12","2026-01-08","GBP","16716.9","OPEN"
"809","1071","2026-03-01","2026-02-27","EUR","16498.01","PAID"
"810","1034","2026-06-15","2026-06-25","USD","24003.25","PAID"
"811","1180","2026-04-10","2026-03-16","JPY","21997.9","PAID"
"812","1176","2026-04-19","2026-07-21","GBP","21351.8","OVERDUE"
"813","1078","2026-06-25","2026-04-06","JPY","13291.48","OVERDUE"
"814","1102","2026-07-25","2026-07-25","EUR","7478.38","PAID"
"815","1100","2026-06-09","2026-04-28","USD","4754.04","OVERDUE"
"816","1002","2026-05-25","2026-03-31","EUR","16883.82","OVERDUE"
"817","1154","2026-03-10","2026-02-18","EUR","8354.46","PAID"
"818","1193","2026-03-21","2026-05-06","JPY","14738.46","PAID"
"819","1100","2026-03-23","2026-02-03","USD","912.79","PAID"
"820","1153","2026-03-26","2026-06-21","GBP","1809.08","OVERDUE"
"821","1029","2026-01-06","2026-02-19","CHF","4849.35","OVERDUE"
"822","1130","2026-06-06","2026-07-19","CHF","6561.46","PAID"
"823","1076","2026-07-24","2026-05-18","USD","16459.67","PAID"
"824","1060","2026-02-26","2026-02-07","GBP","17453.3","OPEN"
"825","1187","2026-03-31","2026-04-11","EUR","2663.42","PAID"
"826","1070","2026-03-17","2026-06-16","JPY","10118.01","OVERDUE"
"827","1129","2026-02-15","2026-03-02","GBP","16129.95","PAID"
"828","1087","2026-02-04","2026-07-09","USD","20941.53","PAID"
"829","1153","2026-01-13","2026-06-23","JPY","21551.98","OPEN"
"830","1064","2026-04-10","2026-03-26","USD","18438.47","OPEN"
"831","1122","2026-07-03","2026-05-05","CHF","18269.03","OPEN"
"832","1010","2026-07-09","2026-01-16","CHF","16681.11","OPEN"
"833","1052","2026-05-04","2026-03-18","CHF","15589.13","PAID"
"834","1060","2026-07-24","2026-07-14","JPY","24064.4","OVERDUE"
"835","1150","2026-07-07","2026-07-03","GBP","3327.88","OPEN"
"836","1060","2026-03-06","2026-03-15","EUR","8982.17","OPEN"
"837","1033","2026-06-08","2026-06-30","CHF","4884.58","OPEN"
"838","1179","2026-01-09","2026-03-05","JPY","5740.75","OVERDUE"
"839","1181","2026-05-23","2026-02-23","GBP","11045.89","PAID"
"840","1001","2026-02-13","2026-05-28","GBP","8386.13","OPEN"
"841","1055","2026-01-03","2026-04-09","USD","16684.53","OVERDUE"
"842","1044","2026-01-14","2026-06-03","JPY","21900.81","OVERDUE"
"843","1171","2026-05-01","2026-04-04","USD","6590.35","OVERDUE"
"844","1128","2026-01-21","2026-03-04","JPY","13033.97","OVERDUE"
"845","1109","2026-02-03","2026-06-05","CHF","10228.39","PAID"
"846","1004","2026-06-27","2026-03-20","CHF","2665.79","PAID"
"847","1122","2026-04-22","2026-03-16","JPY","4473.63","OPEN"
"848","1128","2026-02-23","2026-06-23","USD","11290.53","OPEN"
"849","1185","2026-02-05","2026-05-26","CHF","13996.94","PAID"
"850","1183","2026-07-30","2026-07-20","USD","24311.32","OPEN"
"851","1147","2026-01-16","2026-03-14","USD","6118.99","PAID"
"852","1114","2026-07-19","2026-01-06","JPY","18049.4","OVERDUE"
"853","1182","2026-07-13","2026-04-17","EUR","119.9","PAID"
"854","1134","2026-05-25","2026-01-19","GBP","24364.26","OPEN"
"855","1107","2026-03-28","2026-03-03","CHF","201.57","OPEN"
"856","1035","2026-04-11","2026-07-30","CHF","8473.28","OVERDUE"
"857","1045","2026-05-20","2026-01-27","EUR","15253.37","OVERDUE"
"858","1016","2026-04-04","2026-07-16","JPY","-19321.1","OPEN"
"859","1079","2026-02-24","2026-02-24","GBP","17983.85","OVERDUE"
"860","1107","2026-06-05","2026-07-05","JPY","8459.91","PAID"
"861","1088","2026-04-18","2026-05-10","JPY","24930.77","PAID"
"862","1004","2026-07-24","2026-05-04","USD","18866.19","OPEN"
"863","1195","2026-03-18","2026-03-05","CHF","17310.28","PAID"
"864","1044","2026-06-06","2026-05-21","GBP","21103.28","OPEN"
"865","1186","2026-02-23","2026-06-11","USD","7916.36","OVERDUE"
"866","1189","2026-03-09","2026-07-11","CHF","6968.26","OVERDUE"
"867","1059","2026-05-23","2026-07-12","EUR","15570.64","PAID"
"868","1075","2026-05-02","2026-06-21","GBP","14688.76","OPEN"
"869","1155","2026-07-21","2026-05-05","GBP","23577.8","PAID"
"870","1143","2026-06-24","2026-07-16","EUR","18737.81","PAID"
"871","1008","2026-03-26","2026-01-09","JPY","20235.3","OPEN"
"872","1012","2026-06-09","2026-05-15","JPY","10484.23","OVERDUE"
"873","1137","2026-07-21","2026-02-25","JPY","3268.09","OPEN"
"874","1074","2026-03-09","2026-06-21","EUR","10630.42","OVERDUE"
"875","1172","2026-07-28","2026-01-06","USD","6804.3","OVERDUE"
"876","1035","2026-06-13","2026-03-25","CHF","13473.04","PAID"
"877","1039","2026-07-21","2026-04-09","JPY","7464","PAID"
"878","1175","2026-05-21","2026-06-27","GBP","13764.05","PAID"
"879","1015","2026-02-18","2026-01-28","USD","21521.74","OPEN"
"880","1155","2026-05-10","2026-03-26","CHF","8586.58","PAID"
"881","1036","2026-07-03","2026-05-27","CHF","5597.13","OPEN"
"882","1074","2026-03-14","2026-06-22","USD","11653.52","OVERDUE"
"883","1064","2026-02-10","2026-02-01","USD","13831.2","OVERDUE"
"884","1108","2026-02-26","2026-05-04","USD","16392.52","OVERDUE"
"885","1069","2026-01-14","2026-06-11","GBP","12380.98","OPEN"
"886","1160","2026-02-01","2026-02-28","USD","13189.69","PAID"
"887","1179","2026-03-08","2026-01-21","EUR","12585.27","OVERDUE"
"888","1084","2026-02-23","2026-04-29","CHF","5810.59","PAID"
"889","1121","2026-01-23","2026-04-01","GBP","10330","OVERDUE"
"890","1056","2026-01-12","2026-02-16","USD","18734.3","OPEN"
"891","1008","2026-07-04","2026-01-29","USD","7450.25","OPEN"
"892","1191","2026-04-13","2026-07-21","GBP","9621.71","OPEN"
"893","1164","2026-02-12","2026-01-25","JPY","24392.47","OPEN"
"894","1008","2026-06-29","2026-01-19","EUR","1196.92","OVERDUE"
"895","1053","2026-07-06","2026-01-08","JPY","17255.35","OVERDUE"
"896","1076","2026-04-01","2026-05-15","EUR","23175.48","OPEN"
"897","1125","2026-04-12","2026-01-02","JPY","24776","OVERDUE"
"898","1171","2026-01-22","2026-05-14","CHF","2560.55","OPEN"
"899","1005","2026-01-10","2026-07-01","USD","-8310.46","OVERDUE"
"900","1122","2026-07-14","2026-03-27","USD","1157.73","OPEN"
"901","1156","2026-04-13","2026-03-15","GBP","13814.25","OPEN"
"902","1074","2026-01-17","2026-06-02","CHF","13518.12","PAID"
"903","1156","2026-03-27","2026-06-30","JPY","3720.25","PAID"
"904","1076","2026-06-14","2026-01-03","USD","9310.42","OVERDUE"
"905","1113","2026-05-09","2026-03-21","JPY","24235.22","PAID"
"906","1124","2026-03-01","2026-06-24","GBP","879.81","OVERDUE"
"907","1195","2026-01-29","2026-03-30","GBP","14732.44","OVERDUE"
"908","1103","2026-04-27","2026-05-18","EUR","6876.51","OPEN"
"909","1142","2026-03-12","2026-06-09","GBP","2029.49","PAID"
"910","1095","2026-03-14","2026-02-24","GBP","10067.29","OPEN"
"911","1024","2026-01-06","2026-04-13","CHF","8517.88","OVERDUE"
"912","1129","2026-05-06","2026-02-19","GBP","17481.03","OVERDUE"
"913","1011","2026-06-04","2026-02-27","USD","4685.03","OVERDUE"
"914","1191","2026-01-16","2026-01-20","USD","17015.63","OPEN"
"915","1160","2026-02-04","2026-01-13","JPY","21307.41","OVERDUE"
"916","1105","2026-02-04","2026-05-17","USD","16916.15","PAID"
"917","1149","2026-04-21","2026-01-12","CHF","24575.75","OPEN"
"918","1123","2026-07-28","2026-05-24","GBP","18911.13","PAID"
"919","1192","2026-03-24","2026-05-04","EUR","6212.9","OVERDUE"
"920","1087","2026-02-06","2026-02-26","JPY","23022","PAID"
"921","1114","2026-05-13","2026-07-25","EUR","16506.09","OVERDUE"
"922","1111","2026-01-09","2026-03-15","CHF","21172.84","OPEN"
"923","1036","2026-03-23","2026-05-13","USD","1913.62","PAID"
"924","1155","2026-01-13","2026-06-20","EUR","5556.33","OPEN"
"925","1070","2026-06-16","2026-01-24","JPY","5530.69","OPEN"
"926","1072","2026-05-30","2026-05-05","CHF","22132.67","PAID"
"927","1070","2026-02-20","2026-05-13","JPY","24094.53","OVERDUE"
"928","1158","2026-05-17","2026-04-14","GBP","16606.76","PAID"
"929","1114","2026-02-04","2026-01-09","JPY","24214.5","PAID"
"930","1051","2026-02-20","2026-02-25","CHF","22493.51","OPEN"
"931","1137","2026-01-08","2026-03-08","GBP","3628.33","OPEN"
"932","1166","2026-02-08","2026-06-16","USD","4194.93","PAID"
"933","1028","2026-05-12","2026-05-14","JPY","1519.23","OVERDUE"
"934","1109","2026-04-26","2026-03-11","JPY","6174.92","OPEN"
"935","1010","2026-03-18","2026-06-09","JPY","5008.8","PAID"
"936","1122","2026-02-07","2026-01-11","GBP","10846","OVERDUE"
"937","1198","2026-02-24","2026-03-30","GBP","9530.09","OVERDUE"
"938","1124","2026-05-15","2026-03-14","USD","16028.46","OVERDUE"
"939","1099","2026-07-28","2026-02-25","GBP","793.29","OVERDUE"
"940","1165","2026-01-07","2026-04-28","GBP","8179.71","PAID"
"941","1090","2026-05-03","2026-04-11","GBP","11559.04","OVERDUE"
"942","1057","2026-07-12","2026-05-28","USD","1400.91","PAID"
"943","1146","2026-03-28","2026-03-24","JPY","24458.56","PAID"
"944","1038","2026-06-17","2026-07-30","CHF","24160.58","OPEN"
"945","1045","2026-07-03","2026-01-09","USD","22818.16","OPEN"
"946","1011","2026-07-04","2026-02-03","GBP","14705.46","OVERDUE"
"947","1015","2026-04-30","2026-07-25","EUR","14576.82","PAID"
"948","1126","2026-02-05","2026-03-29","USD","11285.13","PAID"
"949","1159","2026-04-12","2026-02-28","CHF","10402.17","OPEN"
"950","1009","2026-05-20","2026-01-02","USD","9867.17","PAID"
"951","1108","2026-02-18","2026-05-06","EUR","5286.19","PAID"
"952","1045","2026-01-06","2026-04-01","JPY","22775.41","PAID"
"953","1140","2026-05-14","2026-07-30","JPY","1814.09","OPEN"
"954","1078","2026-07-07","2026-02-16","CHF","22851.05","OPEN"
"955","1182","2026-07-24","2026-01-07","CHF","3711.66","OPEN"
"956","1189","2026-06-23","2026-06-18","GBP","10721.57","PAID"
"957","1092","2026-06-29","2026-01-22","JPY","3649.31","OPEN"
"958","1006","2026-01-03","2026-05-27","USD","11557.11","OPEN"
"959","1069","2026-03-20","2026-05-06","GBP","10194.07","OVERDUE"
"960","1012","2026-03-25","2026-06-09","USD","2179.95","PAID"
"961","1163","2026-02-12","2026-05-03","JPY","12876.86","OVERDUE"
"962","1006","2026-01-26","2026-02-03","CHF","17511.67","OVERDUE"
"963","1192","2026-03-13","2026-06-05","CHF","17126.5","OPEN"
"964","1090","2026-02-12","2026-07-13","JPY","23526.94","OPEN"
"965","1091","2026-03-16","2026-04-07","JPY","6083.53","OVERDUE"
"966","1163","2026-01-25","2026-04-27","EUR","14726.42","OVERDUE"
"967","1050","2026-04-02","2026-03-11","GBP","5371.35","PAID"
"968","1011","2026-01-04","2026-02-28","JPY","11349.25","PAID"
"969","1000","2026-05-21","2026-07-17","JPY","4265.32","PAID"
"970","1155","2026-05-30","2026-02-09","JPY","13519.38","OPEN"
"971","1045","2026-02-09","2026-03-31","USD","16317.2","OVERDUE"
"972","1155","2026-05-04","2026-05-20","JPY","7111.51","OVERDUE"
"973","1067","2026-02-07","2026-01-13","USD","7340.58","PAID"
"974","1091","2026-05-11","2026-06-21","USD","21560.09","OVERDUE"
"975","1147","2026-01-31","2026-03-14","USD","18283","OVERDUE"
"976","1167","2026-06-30","2026-03-06","CHF","23983.24","OVERDUE"
"977","1016","2026-02-28","2026-01-12","JPY","4098.25","OPEN"
"978","1106","2026-01-27","2026-03-19","JPY","4630.14","OVERDUE"
"979","1115","2026-05-10","2026-01-15","GBP","8524.44","PAID"
"980","1088","2026-03-08","2026-03-17","CHF","17939.64","OPEN"
"981","1065","2026-06-09","2026-04-23","EUR","14219.99","OVERDUE"
"982","1068","2026-06-10","2026-05-03","EUR","14421.71","PAID"
"983","1004","2026-07-27","2026-05-13","GBP","1224.86","PAID"
"984","1048","2026-02-20","2026-06-16","USD","1603.62","PAID"
"985","1194","2026-05-28","2026-05-25","CHF","4920.06","PAID"
"986","1074","2026-06-26","2026-01-31","GBP","23420.71","OVERDUE"
"987","1172","2026-04-15","2026-05-14","GBP","10027.71","OVERDUE"
"988","1067","2026-06-04","2026-07-27","JPY","20924.67","PAID"
"989","1104","2026-06-07","2026-02-12","USD","6050.13","PAID"
"990","1012","2026-07-09","2026-04-18","CHF","18284.24","OPEN"
"991","1029","2026-04-13","2026-07-15","CHF","153.85","PAID"
"992","1150","2026-02-02","2026-03-12","JPY","927.88","PAID"
"993","1195","2026-05-30","2026-02-13","GBP","5710.88","OVERDUE"
"994","1017","2026-07-19","2026-06-26","USD","2998.89","OVERDUE"
"995","1120","2026-01-27","2026-01-15","EUR","21225.71","OVERDUE"
"996","1049","2026-01-12","2026-06-30","CHF","19183.91","OPEN"
"997","1119","2026-07-04","2026-04-13","GBP","17428.96","PAID"
"998","1038","2026-03-06","2026-06-24","EUR","18846.57","OVERDUE"
"999","1109","2026-01-20","2026-04-11","CHF","19918.16","OPEN"
"1000","1006","2026-02-25","2026-02-14","EUR","14951.66","PAID"
"1001","1131","2026-03-16","2026-02-25","EUR","11067.61","PAID"
"1002","1014","2026-03-15","2026-03-17","GBP","2230.33","OPEN"
"1003","1165","2026-02-21","2026-02-02","CHF","17489.26","OVERDUE"
"1004","1194","2026-03-21","2026-06-30","GBP","3225.03","OPEN"
"1005","1122","2026-02-28","2026-04-17","GBP","15510.88","OPEN"
"1006","1191","2026-04-30","2026-07-14","EUR","9284.57","OVERDUE"
"1007","1150","2026-01-26","2026-06-25","GBP","14142.36","OVERDUE"
"1008","1003","2026-01-13","2026-05-02","EUR","18579.84","OPEN"
"1009","1197","2026-03-29","2026-04-10","USD","707.93","PAID"
"1010","1014","2026-07-01","2026-01-25","JPY","23474.27","OPEN"
"1011","1137","2026-02-19","2026-04-13","USD","21769.38","PAID"
"1012","1052","2026-01-05","2026-07-17","USD","5816.58","OVERDUE"
"1013","1043","2026-07-16","2026-04-29","CHF","8771.92","PAID"
"1014","1030","2026-04-05","2026-01-31","USD","21231.18","PAID"
"1015","1053","2026-06-01","2026-03-06","EUR","214.22","OVERDUE"
"1016","1166","2026-01-20","2026-02-18","JPY","8530","OVERDUE"
"1017","1078","2026-04-25","2026-01-26","EUR","11851.47","PAID"
"1018","1187","2026-04-29","2026-06-16","CHF","21918.6","OPEN"
"1019","1158","2026-03-13","2026-01-04","CHF","22446.09","OPEN"
"1020","1062","2026-05-13","2026-05-15","GBP","13656.72","OPEN"
"1021","1168","2026-03-11","2026-02-21","EUR","6438.62","PAID"
"1022","1183","2026-01-06","2026-05-19","GBP","6489.96","OPEN"
"1023","1030","2026-04-21","2026-05-04","CHF","20411.98","PAID"
"1024","1152","2026-02-14","2026-06-23","EUR","20106.4","OVERDUE"
"1025","1184","2026-04-14","2026-05-05","EUR","18085.13","PAID"
"1026","1046","2026-04-25","2026-04-03","JPY","11730.74","PAID"
"1027","1063","2026-03-18","2026-07-11","GBP","19287.12","OVERDUE"
"1028","1021","2026-01-11","2026-02-02","EUR","16573.54","PAID"
"1029","1023","2026-04-01","2026-07-27","EUR","8776.16","PAID"
"1030","1108","2026-01-15","2026-04-07","EUR","17058.45","PAID"
"1031","1197","2026-02-01","2026-02-13","CHF","6061.81","OPEN"
"1032","1171","2026-07-14","2026-04-11","GBP","4220.62","OPEN"
"1033","1088","2026-04-02","2026-01-03","GBP","23085.22","OPEN"
"1034","1023","2026-04-07","2026-02-11","GBP","389.39","OPEN"
"1035","1059","2026-04-05","2026-05-06","USD","22039.99","PAID"
"1036","1182","2026-07-21","2026-06-12","EUR","5943.85","OPEN"
"1037","1103","2026-04-18","2026-02-23","EUR","16139.89","OVERDUE"
"1038","1128","2026-04-04","2026-03-13","USD","4727.24","OPEN"
"1039","1139","2026-01-03","2026-05-28","CHF","20254.78","OPEN"
"1040","1094","2026-07-07","2026-06-23","JPY","16586.28","OVERDUE"
"1041","1097","2026-02-21","2026-06-09","CHF","17098.16","PAID"
"1042","1191","2026-07-20","2026-05-15","USD","21124.52","OVERDUE"
"1043","1001","2026-02-23","2026-02-01","GBP","16928.17","PAID"
"1044","1189","2026-01-16","2026-04-11","CHF","6628.05","OVERDUE"
"1045","1125","2026-04-02","2026-06-27","GBP","17857.31","PAID"
"1046","1039","2026-05-04","2026-03-04","CHF","14149.13","OVERDUE"
"1047","1012","2026-01-13","2026-05-10","EUR","6594.01","OVERDUE"
"1048","1127","2026-05-22","2026-04-05","USD","22501.86","PAID"
"1049","1034","2026-02-28","2026-01-08","USD","8251.84","OPEN"
"1050","1103","2026-06-19","2026-02-25","GBP","14039.66","OPEN"
"1051","1135","2026-07-01","2026-03-12","EUR","12517.2","OPEN"
"1052","1002","2026-07-02","2026-03-07","CHF","11692.39","OVERDUE"
"1053","1154","2026-03-24","2026-06-20","GBP","14569.65","OPEN"
"1054","1061","2026-02-24","2026-04-11","CHF","15416.97","OVERDUE"
"1055","1053","2026-03-16","2026-03-26","CHF","10498.44","PAID"
"1056","1164","2026-01-24","2026-06-20","EUR","16402.13","OVERDUE"
"1057","1083","2026-06-04","2026-03-24","USD","16698","OVERDUE"
"1058","1082","2026-04-07","2026-01-24","CHF","8354.53","OVERDUE"
"1059","1120","2026-07-02","2026-05-13","USD","19497.83","OPEN"
"1060","1103","2026-07-13","2026-01-26","EUR","8181.16","OVERDUE"
"1061","1056","2026-01-01","2026-05-21","USD","977.23","OVERDUE"
"1062","1106","2026-01-19","2026-04-20","JPY","21829.08","OPEN"
"1063","1180","2026-03-02","2026-07-31","EUR","20020.16","OVERDUE"
"1064","1050","2026-02-07","2026-01-26","CHF","14908.14","PAID"
"1065","1164","2026-02-26","2026-07-11","GBP","10201.58","OPEN"
"1066","1091","2026-04-05","2026-04-16","CHF","20032.94","OVERDUE"
"1067","1156","2026-01-24","2026-05-03","CHF","11874.43","PAID"
"1068","1126","2026-01-26","2026-07-09","GBP","22359.57","PAID"
"1069","1167","2026-04-26","2026-04-29","JPY","18423.83","PAID"
"1070","1165","2026-05-10","2026-05-23","JPY","24745.38","OVERDUE"
"1071","1170","2026-04-17","2026-05-04","CHF","18278.93","OPEN"
"1072","1013","2026-04-25","2026-06-30","CHF","3715.12","PAID"
"1073","1029","2026-01-03","2026-01-01","CHF","7141.85","OPEN"
"1074","1182","2026-07-18","2026-03-11","EUR","2509.11","PAID"
"1075","1100","2026-07-12","2026-02-06","EUR","8927.42","OPEN"
"1076","1125","2026-03-08","2026-01-18","USD","4498.3","PAID"
"1077","1000","2026-05-31","2026-06-17","CHF","13841.82","OVERDUE"
"1078","1121","2026-05-22","2026-07-18","CHF","13161.09","PAID"
"1079","1113","2026-02-23","2026-04-23","JPY","20440.06","OVERDUE"
"1080","1127","2026-05-25","2026-03-03","USD","13072.18","OPEN"
"1081","1140","2026-07-15","2026-04-24","EUR","10225.32","PAID"
"1082","1046","2026-04-25","2026-04-13","JPY","21634.48","OVERDUE"
"1083","1048","2026-02-20","2026-05-06","EUR","7242.05","PAID"
"1084","1011","2026-04-27","2026-05-25","CHF","21083.21","OPEN"
"1085","1005","2026-04-16","2026-05-09","JPY","4916.05","OPEN"
"1086","1151","2026-03-26","2026-04-08","GBP","3678.73","OVERDUE"
"1087","1144","2026-01-10","2026-07-02","CHF","1192.65","OPEN"
"1088","1089","2026-05-29","2026-06-23","JPY","16740.57","PAID"
"1089","1074","2026-07-01","2026-05-23","EUR","11715.36","OVERDUE"
"1090","1008","2026-07-05","2026-02-07","JPY","13171.81","OPEN"
"1091","1169","2026-01-28","2026-04-04","EUR","24894.19","OVERDUE"
"1092","1102","2026-06-23","2026-06-27","JPY","18216.55","PAID"
"1093","1160","2026-06-17","2026-07-01","EUR","24481.34","OVERDUE"
"1094","1109","2026-06-16","2026-05-02","USD","6672.09","PAID"
"1095","1034","2026-05-26","2026-02-22","GBP","3377.52","OVERDUE"
"1096","1115","2026-03-21","2026-03-13","JPY","22536.72","OVERDUE"
"1097","1008","2026-06-26","2026-06-02","GBP","7444.17","PAID"
"1098","1017","2026-03-10","2026-02-03","EUR","15371.78","OVERDUE"
"1099","1069","2026-07-03","2026-01-27","USD","2887.18","PAID"
"1100","1026","2026-05-06","2026-05-30","CHF","16845.51","OPEN"
"1101","1083","2026-04-20","2026-06-17","CHF","24650.49","OVERDUE"
"1102","1192","2026-07-01","2026-01-29","CHF","12969.21","PAID"
"1103","1074","2026-01-20","2026-05-13","CHF","10631.73","OVERDUE"
"1104","1102","2026-02-14","2026-04-13","GBP","7571.37","PAID"
"1105","1049","2026-01-03","2026-03-04","EUR","13195.77","PAID"
"1106","1162","2026-03-20","2026-04-22","JPY","781.36","PAID"
"1107","1002","2026-07-30","2026-03-07","GBP","20043.22","OPEN"
"1108","1101","2026-01-18","2026-07-13","USD","6438.76","OVERDUE"
"1109","1061","2026-03-06","2026-06-18","USD","24760.68","OVERDUE"
"1110","1170","2026-06-28","2026-04-18","CHF","14800.28","PAID"
"1111","1145","2026-01-21","2026-02-07","GBP","10322.28","PAID"
"1112","1044","2026-02-07","2026-01-14","USD","21047.66","OPEN"
"1113","1188","2026-03-22","2026-02-07","CHF","3737.35","OPEN"
"1114","1013","2026-06-05","2026-03-30","JPY","19134.29","OPEN"
"1115","1030","2026-06-19","2026-02-09","CHF","17053.47","OVERDUE"
"1116","1198","2026-06-05","2026-01-21","GBP","5141.35","OPEN"
"1117","1025","2026-06-04","2026-07-26","JPY","10310.11","PAID"
"1118","1092","2026-03-11","2026-07-21","USD","24131.55","PAID"
"1119","1073","2026-06-11","2026-05-06","USD","1599.88","OPEN"
"1120","1076","2026-07-06","2026-04-21","EUR","8387.06","OVERDUE"
"1121","1130","2026-01-18","2026-06-09","CHF","24120.34","PAID"
"1122","1000","2026-04-04","2026-07-07","JPY","10445.02","OVERDUE"
"1123","1095","2026-02-20","2026-04-16","GBP","6313.42","OPEN"
"1124","1196","2026-04-18","2026-07-10","CHF","3171.1","OPEN"
"1125","1171","2026-04-07","2026-03-03","EUR","573.99","OPEN"
"1126","1049","2026-02-11","2026-04-10","USD","24176.69","PAID"
"1127","1064","2026-05-30","2026-04-21","EUR","17907.88","OPEN"
"1128","1129","2026-01-06","2026-02-18","CHF","9385.5","OVERDUE"
"1129","1116","2026-07-01","2026-07-10","USD","8331.56","PAID"
"1130","1199","2026-05-06","2026-02-26","JPY","4886.66","OPEN"
"1131","1008","2026-01-06","2026-07-12","EUR","22082.35","PAID"
"1132","1161","2026-03-21","2026-04-26","CHF","6425.01","PAID"
"1133","1087","2026-01-14","2026-05-29","GBP","21163.46","PAID"
"1134","1068","2026-05-02","2026-01-04","USD","3462.47","PAID"
"1135","1022","2026-02-24","2026-06-04","CHF","5396.93","PAID"
"1136","1010","2026-03-10","2026-03-06","EUR","16792.11","OPEN"
"1137","1097","2026-03-17","2026-03-02","JPY","659.74","PAID"
"1138","1106","2026-05-01","2026-04-28","JPY","23522.01","OVERDUE"
"1139","1091","2026-07-09","2026-02-22","CHF","14238.73","OPEN"
"1140","1024","2026-06-22","2026-02-10","GBP","8117.93","OPEN"
"1141","1149","2026-03-25","2026-06-03","EUR","15314.09","OPEN"
"1142","1043","2026-06-05","2026-04-16","GBP","22142.68","OPEN"
"1143","1139","2026-02-06","2026-02-02","JPY","19384.6","OPEN"
"1144","1087","2026-01-12","2026-04-27","GBP","22385.57","OVERDUE"
"1145","1109","2026-01-20","2026-05-06","GBP","2382.19","OPEN"
"1146","1034","2026-06-26","2026-01-19","JPY","3203.23","OVERDUE"
"1147","1032","2026-06-09","2026-05-31","JPY","21169.35","PAID"
"1148","1129","2026-01-09","2026-03-29","GBP","2692.6","OVERDUE"
"1149","1068","2026-02-07","2026-04-22","EUR","22161.66","OVERDUE"
"1150","1129","2026-07-11","2026-01-02","CHF","12464.02","PAID"
"1151","1069","2026-01-15","2026-01-23","EUR","19846.48","OPEN"
"1152","1061","2026-06-27","2026-02-26","GBP","7809.96","OVERDUE"
"1153","1010","2026-02-08","2026-01-21","JPY","23319.74","OPEN"
"1154","1131","2026-04-30","2026-02-17","CHF","12100.67","PAID"
"1155","1171","2026-05-29","2026-06-25","CHF","14053.91","OPEN"
"1156","1196","2026-03-07","2026-05-19","JPY","22741.47","PAID"
"1157","1068","2026-02-24","2026-02-24","CHF","1016.97","PAID"
"1158","1146","2026-07-12","2026-03-11","EUR","19448.51","OPEN"
"1159","1102","2026-07-07","2026-04-23","JPY","17258.64","OVERDUE"
"1160","1027","2026-04-04","2026-02-24","JPY","18834.73","OPEN"
"1161","1176","2026-04-05","2026-07-20","JPY","15053.09","PAID"
"1162","1061","2026-07-24","2026-01-18","JPY","19860.94","OVERDUE"
"1163","1160","2026-04-16","2026-04-14","GBP","23219.98","OPEN"
"1164","1085","2026-01-26","2026-07-25","CHF","15232.79","OPEN"
"1165","1165","2026-01-01","2026-01-28","EUR","14549.66","OPEN"
"1166","1093","2026-03-23","2026-06-08","CHF","12802.16","OVERDUE"
"1167","1185","2026-04-05","2026-07-13","CHF","9490.35","OVERDUE"
"1168","1190","2026-06-12","2026-05-24","CHF","8377.62","OVERDUE"
"1169","1065","2026-07-27","2026-06-27","GBP","15422.02","OPEN"
"1170","1193","2026-07-22","2026-02-21","JPY","2879.25","PAID"
"1171","1023","2026-06-06","2026-01-29","USD","6938.78","OPEN"
"1172","1136","2026-01-12","2026-07-02","EUR","6633.88","OPEN"
"1173","1047","2026-04-07","2026-06-06","GBP","21512.92","OVERDUE"
"1174","1081","2026-07-13","2026-05-30","JPY","10016.58","OPEN"
"1175","1099","2026-05-22","2026-03-18","EUR","17979.06","OPEN"
"1176","1006","2026-04-25","2026-04-12","JPY","370.31","PAID"
"1177","1186","2026-07-26","2026-05-29","CHF","23713.25","OPEN"
"1178","1101","2026-04-18","2026-03-31","EUR","15207.32","OVERDUE"
"1179","1166","2026-04-01","2026-05-17","CHF","4841.73","PAID"
"1180","1077","2026-04-17","2026-01-12","GBP","13621.6","OVERDUE"
"1181","1183","2026-02-25","2026-03-31","EUR","1392.5","PAID"
"1182","1189","2026-01-02","2026-06-01","GBP","12352.1","OPEN"
"1183","1032","2026-07-18","2026-07-06","GBP","5942.07","OVERDUE"
"1184","1022","2026-06-27","2026-06-18","CHF","2939.3","PAID"
"1185","1095","2026-05-17","2026-06-14","EUR","11790.69","PAID"
"1186","1050","2026-01-01","2026-07-28","EUR","13086.71","OVERDUE"
"1187","1085","2026-07-16","2026-07-21","EUR","5882.64","OPEN"
"1188","1114","2026-02-06","2026-01-02","GBP","4695.01","OVERDUE"
